candidate_id,rank,score,reasoning
CAND_0041610,31,0.981000,Experience with ranking algorithms with Learning to Rank and Recommendation Systems; borderline fit for relevance maximization. Solid shipping evidence noted. Fast availability (30 days) makes this profile actionable.
CAND_0041669,32,0.981000,"Partial match with Information Retrieval and core retrieval tools, but lacks strong production or seniority signals."
CAND_0042506,33,0.981000,Search-stack background with Information Retrieval and core retrieval tools; indicates borderline product-system alignment. Solid shipping evidence noted. Alignment with favorable joining timeline.
CAND_0046064,34,0.981000,"Partial match with BM25 and OpenSearch, but lacks strong production or seniority signals."
CAND_0052328,35,0.981000,"Partial match with Recommendation Systems and Learning to Rank, but lacks strong production or seniority signals."
CAND_0055905,36,0.981000,Background in enterprise search systems utilizing Elasticsearch and OpenSearch; reasonable match for this role. Supported by strong production deployment history. The candidate's 30-day notice period is a hiring advantage.
CAND_0081686,37,0.975715,"Partial match with FAISS and Milvus, but lacks strong production or seniority signals."
CAND_0066376,38,0.972934,"Partial match with Recommendation Systems and Learning to Rank, but lacks strong production or seniority signals."
CAND_0040117,39,0.966242,"Partial match with BM25 and core retrieval tools, but lacks strong production or seniority signals."
CAND_0028793,40,0.962482,"Partial match with Learning to Rank and core retrieval tools, but lacks strong production or seniority signals."
CAND_0025640,41,0.961477,"Partial match with Recommendation Systems and core retrieval tools, but lacks strong production or seniority signals."
CAND_0071974,42,0.958323,"Partial match with Learning to Rank and core retrieval tools, but lacks strong production or seniority signals."
CAND_0036184,43,0.951292,"Partial match with FAISS and Vector Search, but lacks strong production or seniority signals."
CAND_0044222,44,0.950856,"Partial match with OpenSearch and BM25, but lacks strong production or seniority signals."
CAND_0031593,45,0.950772,"Partial match with Recommendation Systems and core retrieval tools, but lacks strong production or seniority signals."
CAND_0051292,46,0.946979,"Partial match with Elasticsearch and core retrieval tools, but lacks strong production or seniority signals."
CAND_0027801,47,0.944782,"Partial match with Learning to Rank and core retrieval tools, but lacks strong production or seniority signals."
CAND_0053591,48,0.941981,"Partial match with OpenSearch and BM25, but lacks strong production or seniority signals."
CAND_0062247,49,0.937861,"Partial match with Learning to Rank and core retrieval tools, but lacks strong production or seniority signals."
CAND_0020708,50,0.935297,"Partial match with Learning to Rank and core retrieval tools, but lacks strong production or seniority signals."
CAND_0037000,51,0.934190,"Partial match with BM25 and core retrieval tools, but lacks strong production or seniority signals."
CAND_0054123,52,0.931903,"Partial match with pgvector and Weaviate, but lacks strong production or seniority signals."
CAND_0081053,53,0.931211,"Partial match with Learning to Rank and core retrieval tools, but lacks strong production or seniority signals."
CAND_0017960,54,0.927786,"Partial match with Information Retrieval and core retrieval tools, but lacks strong production or seniority signals."
CAND_0011162,55,0.926846,"Partial match with OpenSearch and core retrieval tools, but lacks strong production or seniority signals."
CAND_0000031,56,0.924209,"Partial match with Information Retrieval and core retrieval tools, but lacks strong production or seniority signals."
CAND_0061265,57,0.923395,"Partial match with Learning to Rank and core retrieval tools, but lacks strong production or seniority signals."
CAND_0005649,58,0.918800,"Partial match with Recommendation Systems and core retrieval tools, but lacks strong production or seniority signals."
CAND_0002025,59,0.913051,"Partial match with Recommendation Systems and core retrieval tools, but lacks strong production or seniority signals."
CAND_0049896,60,0.911211,"Partial match with Information Retrieval and core retrieval tools, but lacks strong production or seniority signals."
CAND_0046525,61,0.906824,"Partial match with Elasticsearch and Information Retrieval, but lacks strong production or seniority signals."
CAND_0057563,62,0.902921,"Partial match with Elasticsearch and OpenSearch, but lacks strong production or seniority signals."
CAND_0096172,63,0.901652,"Partial match with OpenSearch and Elasticsearch, but lacks strong production or seniority signals."
CAND_0077285,64,0.899861,"Partial match with Information Retrieval and core retrieval tools, but lacks strong production or seniority signals."
CAND_0084819,65,0.897978,"Partial match with Recommendation Systems and core retrieval tools, but lacks strong production or seniority signals."
CAND_0033861,66,0.897267,"Partial match with Learning to Rank and core retrieval tools, but lacks strong production or seniority signals."
CAND_0061339,67,0.896851,"Partial match with Information Retrieval and OpenSearch, but lacks strong production or seniority signals."
CAND_0076831,68,0.894634,"Partial match with BM25 and core retrieval tools, but lacks strong production or seniority signals."
CAND_0010541,69,0.894267,"Partial match with BM25 and core retrieval tools, but lacks strong production or seniority signals."
CAND_0066999,70,0.893803,"Partial match with OpenSearch and BM25, but lacks strong production or seniority signals."
CAND_0033179,71,0.891076,"Partial match with OpenSearch and Information Retrieval, but lacks strong production or seniority signals."
CAND_0039838,72,0.887304,"Partial match with OpenSearch and core retrieval tools, but lacks strong production or seniority signals."
CAND_0018722,73,0.883549,"Partial match with Recommendation Systems and core retrieval tools, but lacks strong production or seniority signals."
CAND_0015528,74,0.882792,"Partial match with Information Retrieval and OpenSearch, but lacks strong production or seniority signals."
CAND_0093331,75,0.881887,"Partial match with BM25 and core retrieval tools, but lacks strong production or seniority signals."
CAND_0007412,76,0.881441,"Partial match with Recommendation Systems and core retrieval tools, but lacks strong production or seniority signals."
CAND_0078492,77,0.880137,"Partial match with Recommendation Systems and core retrieval tools, but lacks strong production or seniority signals."
CAND_0072660,78,0.878000,"Partial match with Information Retrieval and OpenSearch, but lacks strong production or seniority signals."
CAND_0099806,79,0.875961,"Partial match with Elasticsearch and BM25, but lacks strong production or seniority signals."
CAND_0075574,80,0.872849,"Partial match with Recommendation Systems and core retrieval tools, but lacks strong production or seniority signals."
CAND_0070333,81,0.872000,"Partial match with Elasticsearch and core retrieval tools, but lacks strong production or seniority signals."
CAND_0058575,82,0.871962,"Partial match with Recommendation Systems and core retrieval tools, but lacks strong production or seniority signals."
CAND_0044855,83,0.868087,"Partial match with Learning to Rank and core retrieval tools, but lacks strong production or seniority signals."
CAND_0007411,84,0.867899,"Partial match with Learning to Rank and core retrieval tools, but lacks strong production or seniority signals."
CAND_0095528,85,0.867133,"Partial match with OpenSearch and Elasticsearch, but lacks strong production or seniority signals."
CAND_0093912,86,0.865796,"Partial match with Recommendation Systems and Learning to Rank, but lacks strong production or seniority signals."
CAND_0069905,87,0.864651,"Partial match with Recommendation Systems and Learning to Rank, but lacks strong production or seniority signals."
CAND_0081852,88,0.864531,"Partial match with Milvus and pgvector, but lacks strong production or seniority signals."
CAND_0087364,89,0.864007,"Partial match with OpenSearch and Elasticsearch, but lacks strong production or seniority signals."
CAND_0054394,90,0.863942,"Partial match with Pinecone and core retrieval tools, but lacks strong production or seniority signals."
CAND_0070485,91,0.861061,"Partial match with Recommendation Systems and core retrieval tools, but lacks strong production or seniority signals."
CAND_0006557,92,0.860694,"Partial match with Elasticsearch and OpenSearch, but lacks strong production or seniority signals."
CAND_0080766,93,0.857828,"Partial match with Information Retrieval Systems and Elasticsearch, but lacks strong production or seniority signals."
CAND_0093883,94,0.857819,"Partial match with BM25 and OpenSearch, but lacks strong production or seniority signals."
CAND_0022812,95,0.855580,"Partial match with Weaviate and Pinecone, but lacks strong production or seniority signals."
CAND_0045250,96,0.855168,"Partial match with BM25 and core retrieval tools, but lacks strong production or seniority signals."
CAND_0052682,97,0.854045,"Partial match with FAISS and core retrieval tools, but lacks strong production or seniority signals."
CAND_0039521,98,0.853406,"Partial match with BM25 and core retrieval tools, but lacks strong production or seniority signals."
CAND_0052706,99,0.853163,"Partial match with Information Retrieval and core retrieval tools, but lacks strong production or seniority signals."
CAND_0088025,100,0.852573,"Partial match with Learning to Rank and core retrieval tools, but lacks strong production or seniority signals."
